,word,logDate,frequencySum,wordVar,frequencyGap,frequencyGap2,frequencyLevel,repeatLetters,location,norm_u,norm_sig
326,frame,0.14421680516574473,0.5323787667132307,0.7221335909520405,0.8331117021276595,0.8471101831640881,0.1666666666666667,0.0,0.5207391703237647,4.242424242424242,1.356547229430266
327,elder,0.1400167545322356,0.7023548193973264,0.4527310291713826,0.6107047872340425,0.6517035209262599,0.5,0.4444444444444444,0.2096705984429973,4.71,1.243342269851709
328,skill,0.13579863910924164,0.4710137697066457,0.4220086449683493,0.7684507978723405,0.4661668406567332,0.0,0.4444444444444444,0.2257751798602338,4.42,1.176265276202609
329,aloft,0.13156230282874057,0.4480143683895433,0.3880302529816286,0.7210771276595744,0.5108664705324096,0.6666666666666666,0.0,0.2493678587025913,4.198019801980198,1.1346897511174807
330,pleat,0.12730758759144625,0.6040710437038518,0.4743837391806751,0.6828457446808511,0.6361393185916298,1.0,0.0,0.3673231489710768,3.92,1.222129289396175
331,shard,0.12303433323139984,0.5883556176411894,0.5605677875261481,0.7262300531914894,0.7408180696592958,0.5,0.0,0.4290724039940687,4.257425742574258,1.2947224584774277
332,moist,0.11874237747979517,0.5439533027339852,0.3636732914876752,0.6901595744680852,0.4932143873967923,0.3333333333333333,0.0,0.5207346011155117,3.6633663366336635,1.2289996553808238
333,those,0.11443155592800378,0.678008381560567,0.561377704687588,0.7262300531914894,0.7248742526335767,0.0,0.0,0.3166836985660187,3.67,1.1493911431710269
334,light,0.11010170198978546,0.2294452205148673,0.114517168852016,0.2626329787234043,0.2936319635569896,0.1666666666666667,0.0,0.3341337102272909,4.101010101010101,1.3669619008157499
335,wrung,0.10575264686265999,0.1534124925164637,0.1736813114467518,0.4293550531914894,0.3600645344974851,1.0,0.0,0.4182319302499337,4.35,1.0331989159885913
336,could,0.10138421948842088,0.2780383157054482,0.1076090161001966,0.3118351063829787,0.2558603017936795,0.0,0.0,0.7522935728013003,3.9306930693069306,1.1192060989523616
337,perky,0.09699624651276327,0.3587108361604473,0.5644975364341978,0.7682845744680851,0.6322482680079716,1.0,0.0,0.858394834014588,4.45,1.2359207094308275
338,mount,0.09258855224400335,0.2965974855318301,0.1000481048555485,0.3203125000000001,0.2479832969535921,0.3333333333333333,0.0,0.6349435743476002,3.8585858585858586,1.1371602146309088
339,whack,0.08816095861087182,0.1542107363799641,0.4917007794799298,0.7337101063829787,0.4591439688715953,0.8333333333333334,0.0,0.4479960845779926,4.17,1.1229870880824944
340,sugar,0.0837132851193449,0.5854619836360008,0.5723711757990051,0.7455119680851064,0.7463224826800795,0.0,0.0,0.435190120617274,4.040404040404041,1.1274283951747452
341,knoll,0.07924534880849005,0.3197964478148075,0.1329606660706688,0.3986037234042553,0.2580430862674385,1.0,0.4444444444444444,0.2341394941499977,4.71,1.1251222155837117
342,crimp,0.07475696420531108,0.2349830373179005,0.1374795054629646,0.2736037234042553,0.311948372402012,1.0,0.0,0.413795363829102,3.96,1.0669582934679311
343,wince,0.07024794327854522,0.3597585312312912,0.5633681990588729,0.8457446808510638,0.6378475847015281,0.3333333333333333,0.0,0.6003369795589123,4.415841584158416,1.1626814921259148
344,prick,0.06571809539139582,0.2114847335861107,0.1667127684465421,0.3518949468085107,0.3566480022776881,1.0,0.0,0.4591576985854449,3.8686868686868685,1.124982286248554
345,robot,0.06116722725317099,0.4354420275394136,0.1702323007002301,0.3783244680851064,0.3151750972762646,0.1666666666666667,0.4444444444444444,0.3947653325957059,3.910891089108911,1.1353806872455163
346,point,0.056595142869795195,0.3609558970265415,0.09469865123272027,0.3131648936170213,0.2459903198253773,0.0,0.0,0.692730602921327,3.505050505050505,1.1134960629915691
347,proxy,0.05200164349315616,0.187038515266414,0.3583891695850422,0.6008976063829787,0.5366802695264308,0.5,0.0,0.6141750182767836,4.821782178217822,1.2137499343146099
348,shire,0.04738652756926373,0.6870884055078827,0.5360073938323848,0.7262300531914894,0.6809338521400776,1.0,0.0,0.4071027062074842,3.891089108910891,1.176510952674293
349,solar,0.04274959068518838,0.7678108162043505,0.2227640941981098,0.4582779255319148,0.4261174907468918,0.0,0.0,0.4548356251822223,3.82,1.1347246362003427
350,panic,0.038090625514727104,0.3750249451207343,0.3287104167777616,0.570811170212766,0.4808769099364145,0.3333333333333333,0.0,0.5376414983732699,3.732673267326733,1.0798889666879985
351,tangy,0.03340942176278541,0.3355118738774697,0.3513487641757694,0.633311170212766,0.4681598177849483,0.8333333333333334,0.0,0.8043627553235414,4.37,1.2700787377166818
352,abbey,0.02870576610841531,0.4365895030931952,0.775262731413439,0.7480053191489361,0.8316408845022298,1.0,0.4444444444444444,0.4911923379342392,4.606060606060606,1.1531089448751788
353,favor,0.023979442146487426,0.357463580123728,0.6394821362379914,0.7910571808510638,0.7577109234127358,1.0,0.0,0.636725026649462,4.57,1.2510395677195825
354,drink,0.019230230327948634,0.2792855717421672,0.1312325415038624,0.3518949468085107,0.315459808294581,0.0,0.0,0.4057672051063836,3.732673267326733,1.0798889666879985
355,query,0.014457907898623236,0.3137597285970867,0.7423720715959669,0.9998337765957447,0.7592293821770901,0.8333333333333334,0.0,0.9770203867937128,4.43,1.1769027147559818
356,gorge,0.009662248836522913,0.4647774895230493,0.5516747895730721,0.745345744680851,0.6815032741767102,0.6666666666666666,0.4444444444444444,0.6730201066465252,4.64,1.2126005112979295
357,crank,0.00484302378761497,0.3692875673518259,0.3943378803358039,0.65625,0.5675239631773749,0.5,0.0,0.4720385911251881,4.22,1.2048236385463227
358,slump,0.0,0.3648473358611056,0.469168437826321,0.6901595744680852,0.5130492550061688,0.5,0.0,0.2495469853695211,4.13,1.055035544424926
